patch_id,own_vod_t,neighbor_vod_t,precip_anom_t,own_vod_past
0,-0.0087228067343896,-0.0109393466409561,-53.02254012087359,-0.0211034632274595
0,-0.0133771609233488,-0.0163185379558106,-21.24634042433462,-0.0087228067343896
0,-0.0054438770986373,-0.01364491101339725,10.86394864234606,-0.0133771609233488
0,0.0034567704734773,-0.00410487406405255,34.55047283228487,-0.0054438770986373
0,0.0018109126086192,-0.00319555823371365,5.056842303741718,0.0034567704734773
0,-0.0004451631341315,-0.0062716586820137,-0.9905493841040992,0.0018109126086192
0,-0.0038187515150474,-0.0079540363486286,11.565780335618172,-0.0004451631341315
0,0.0112153706401398,0.0124834001125706,99.73696634839293,-0.0038187515150474
0,0.0138665050145259,0.009205292477049001,59.74179148362026,0.0112153706401398
0,-0.0060148794167866,-0.004625839937414,46.58994531845673,0.0138665050145259
0,-0.0004086008736843,-0.0057267588840370495,27.29532520510253,-0.0060148794167866
0,-0.0139871126284987,-0.0122393882522542,59.47367079826071,-0.0004086008736843
0,-0.0131867295576302,-0.011526556098230351,6.49226620560512,-0.0139871126284987
0,-0.0100236383444458,-0.0124347976037506,34.52588705145753,-0.0131867295576302
0,-0.0091372721478604,-0.01076949441811055,0.2272345329402014,-0.0100236383444458
0,-0.0142627039816765,-0.017936557918543948,-28.07402427811178,-0.0091372721478604
0,-0.0010737656424026,0.0022934105397496,-34.60055823354051,-0.0142627039816765
0,0.0004148460416228,0.0006112675663447502,-30.309182763146254,-0.0010737656424026
0,-0.0134933727311061,-0.01083991935640735,25.01754442299716,0.0004148460416228
0,0.0081520674737098,0.0053008737919332995,-59.663417201535765,-0.0134933727311061
0,0.0072264703858107,0.00420657366519815,-23.77849448262714,0.0081520674737098
0,-0.010858661779858,-0.01190012215741005,-88.21343782776967,0.0072264703858107
0,-0.0199953418315812,-0.01877207815132605,-31.20439620651308,-0.010858661779858
0,-0.0256445493422714,-0.024973879839756352,-34.43185225827622,-0.0199953418315812
0,-0.0107789243978828,-0.01665069334770215,36.44721705904232,-0.0256445493422714
0,-0.0081315696481496,-0.00994140057802,-37.13066838360392,-0.0107789243978828
0,-0.0151426606627229,-0.012987578432966,-54.4945754685672,-0.0081315696481496
0,-0.0147101663006539,-0.01427788903772115,-39.498777159862215,-0.0151426606627229
0,-0.0254846557345573,-0.0228301379287866,-23.40107186092064,-0.0147101663006539
0,-0.0198451611525651,-0.021221472059548552,-15.882879620092012,-0.0254846557345573
0,-0.0086795330920341,-0.01449490347107055,-16.396040644543234,-0.0198451611525651
0,-0.0010824878723054,-0.00315658037374545,-0.4270695224869882,-0.0086795330920341
0,-0.0063172888713796,-0.00589172370610075,-23.38908503069541,-0.0010824878723054
0,-0.0054918222792115,-0.0039540895151092,-63.91479465225712,-0.0063172888713796
0,-0.0108177669992026,-0.01626145440979715,-52.43963427655393,-0.0054918222792115
0,-0.0094824968313012,-0.01544173836357185,-35.84831356210634,-0.0108177669992026
0,-0.0124488703598448,-0.02176376879230945,21.93333764960991,-0.0094824968313012
0,-0.0069490808889285,-0.01286160507640075,1.2814549478236614,-0.0124488703598448
0,-0.017395012017652,-0.01579736299784345,-36.26205289338249,-0.0069490808889285
0,-0.0158052663019847,-0.01143036265174195,85.24176366459574,-0.017395012017652
0,-0.017824617997501,-0.01336546936758715,27.565787761379028,-0.0158052663019847
0,0.0102285609913568,0.0021095947438990502,-37.231930904882034,-0.017824617997501
0,0.0020446647598741,-0.00518597974017205,-3.759655337827269,0.0102285609913568
0,-0.0031086558977457,-0.0029209093425134496,31.55368841881864,0.0020446647598741
0,0.0028241484783371,0.0021625640364678496,-19.91583111151118,-0.0031086558977457
0,-0.0055524571876379,-0.0057919501795612,-63.43400976667181,0.0028241484783371
0,-0.0106420669147309,-0.009838815513523249,-61.41994531415406,-0.0055524571876379
0,-0.0062857651401375,-0.009224831611443749,13.265568033326389,-0.0106420669147309
0,-0.0221369750668725,-0.01733357386032025,-44.69718658933415,-0.0062857651401375
0,-0.009178999320909,-0.000744289509630883,43.33760207020679,-0.0221369750668725
0,-0.0056781775174354,-0.0078270171230361,-10.293872761470254,-0.009178999320909
0,0.0043702561521015,-0.0022861712936049503,-30.90164930094033,-0.0056781775174354
0,0.0032852199480877,0.0026907528918613,1.4309909504838174,0.0043702561521015
0,0.0034997346124283,0.00183753728963405,-68.83662121077069,0.0032852199480877
0,-0.003999216307325,-0.008233713285995899,22.795985136134615,0.0034997346124283
0,0.0014230482442831,-0.0015396604703948498,-0.975092164473608,-0.003999216307325
0,-0.0158847702455156,-0.004854935406888651,65.81823981390335,0.0014230482442831
0,-0.004362258708928,-0.00403654937072825,23.553473602887266,-0.0158847702455156
0,-0.0059197655359384,-0.00738303014254,54.84060308225452,-0.004362258708928
0,-0.0031516773387694,-0.004794392504891399,25.12912716316057,-0.0059197655359384
0,0.0054152247091525,0.00361834477322075,27.76519136643037,-0.0031516773387694
0,-0.0018772149988404,-0.00130198987210385,9.6872385481838,0.0054152247091525
0,0.0023836811326247,0.0035121853711756502,59.5853863390861,-0.0018772149988404
0,0.0089457927688405,0.01092644892292575,44.63692355584351,0.0023836811326247
0,0.0028106578232787,0.0035074793495133002,23.790113199222876,0.0089457927688405
0,-0.0094219633685292,-0.0010384774333575498,123.77092003892182,0.0028106578232787
0,-0.0039113559629631,0.00416579011855385,-26.21319645573385,-0.0094219633685292
0,-5.588521358790288e-05,0.00862689458162175,15.232428751839336,-0.0039113559629631
0,-0.0019788560128779,-0.0013676055964796496,69.58030538619505,-5.588521358790288e-05
0,0.0080169842273503,0.009215907893990901,100.22840674882758,-0.0019788560128779
0,0.0220034965378417,0.0139189281151088,28.734898659959413,0.0080169842273503
0,0.004562983323876,0.0023530536172854002,78.70328351156783,0.0220034965378417
0,-0.0026518314857364,-0.0002806774690678,-32.57674398431553,0.004562983323876
0,0.0059858138886403,0.005322309186476549,13.93337940671482,-0.0026518314857364
0,0.013347513338775,0.01340487497940265,41.06866997506005,0.0059858138886403
0,0.0146584422987652,0.01466424314040555,-34.084754596464336,0.013347513338775
0,-0.0009652182852555,0.0002854118207769002,10.930004251468915,0.0146584422987652
0,-0.0028126175060267,-0.0071299895281757494,42.82648882786742,-0.0009652182852555
0,-0.0039901169793319,-0.0038855700359584,-38.69487501387485,-0.0028126175060267
0,0.00296375346851,0.002674740003649051,44.57062100912441,-0.0039901169793319
0,0.002121715231097,0.0055085872377189,-89.26404269798655,0.00296375346851
0,-0.0019146883568992,-0.00215223282361715,38.88919358169659,0.002121715231097
0,0.0332003943244743,0.0318867871704918,-3.022653039917373,-0.0019146883568992
0,0.0423672276679472,0.0402989216006661,25.602891399431968,0.0332003943244743
0,0.0464265504843981,0.0391983740236094,-26.616936637554304,0.0423672276679472
0,0.0407689026816469,0.0436213142096286,-45.34040670297109,0.0464265504843981
0,0.0287848040602041,0.0253070961467288,-27.622712566447447,0.0407689026816469
0,0.0159025686821348,0.0125723001312626,-44.46974834594877,0.0287848040602041
0,0.0321835771043912,0.0221615428441942,-61.62974164141342,0.0159025686821348
0,0.0245079758867878,0.02361935365698435,-30.860031758295374,0.0321835771043912
0,0.0285241882938007,0.029885765636467353,-46.42351185237061,0.0245079758867878
0,0.0148893480788314,0.008050079767949251,-71.92094496493229,0.0285241882938007
0,0.0197289869673171,0.0157916445951542,8.631687675276794,0.0148893480788314
0,0.0161421870208959,0.0211206527568318,83.69447966730223,0.0197289869673171
0,0.0304817885857433,0.0301712075237279,1.1373009804635783,0.0161421870208959
0,0.0455614959055452,0.038007648151646645,-26.87130829496309,0.0304817885857433
0,0.0401608405142519,0.039708266043413445,-22.090374535415307,0.0455614959055452
0,0.0394414993372786,0.0315454387005612,-24.7918571641203,0.0401608405142519
0,0.0326162881371143,0.0218216436701791,-2.9556557667674497,0.0394414993372786
0,0.0478763664557297,0.04453314158842875,8.900267248414451,0.0326162881371143
0,0.0199369650939045,0.0203664335588177,5.807757127750676,0.0478763664557297
0,0.0206090044854621,0.028217584791032146,26.072747114254184,0.0199369650939045
0,0.0312060897406845,0.023162640606144903,3.0373784720432013,0.0206090044854621
0,0.0208565745590258,0.028928816989433448,67.00743233631363,0.0312060897406845
0,0.0197507415179967,0.02812767022774225,-17.594122017314646,0.0208565745590258
0,0.0603447474838132,0.0531536718631264,-73.57382945204154,0.0197507415179967
0,0.0247772019356879,0.03679731517960245,6.408681980147946,0.0603447474838132
0,0.0343842536546856,0.0396982743337147,-6.916722073685378,0.0247772019356879
0,0.0197535354314606,0.02584704085474335,-23.314953923318527,0.0343842536546856
0,0.0365110192446955,0.03235527694043945,-78.07091059661471,0.0197535354314606
0,0.0021691498791318,0.02088383416705605,-50.43394157488365,0.0365110192446955
0,0.0070456025113336,0.01416683756091135,-2.119099160842609,0.0021691498791318
0,0.0233466082787379,0.02913812817184755,-24.291348536591983,0.0070456025113336
0,0.0239627072650479,0.02451282932987435,41.524663136852894,0.0233466082787379
0,0.0109959512447566,0.02117241161097455,69.53284766296855,0.0239627072650479
0,0.0302412830333689,0.03759401344021615,-47.49326402996667,0.0109959512447566
0,0.0218627730839939,0.032001639708007554,37.10273215980271,0.0302412830333689
0,0.0454524476918196,0.043919783850686706,-37.40456302771344,0.0218627730839939
0,0.0388609669150661,0.0425839683010058,40.52321814186877,0.0454524476918196
0,0.0211217359398019,0.0390448055196822,41.615052678901776,0.0388609669150661
0,0.0420275689039686,0.041677422882793455,-96.03329965481534,0.0211217359398019
0,0.0237444608127901,0.029784367582351902,-53.96491933069193,0.0420275689039686
0,0.0491141846985929,0.043025782854918704,38.10717784005682,0.0237444608127901
0,0.0138304479860738,0.01634999283666335,17.056768717430515,0.0491141846985929
0,0.0169467297584087,0.02395416813143865,-31.01933533987031,0.0138304479860738
0,0.0052468921906427,0.015278974269634201,65.64332868601196,0.0169467297584087
0,0.0210450943229321,0.026789891277583598,3.598672909243021,0.0052468921906427
1,-0.0093214218311945,-0.0135992081974868,-27.522905771737012,-0.018819662388926
1,-0.0123735836028016,-0.010296830816557365,-38.72788274332419,-0.0093214218311945
1,-0.0146844806526593,-0.0163832787466426,-15.304149495670572,-0.0123735836028016
1,-0.0153543517259731,-0.012503841241865167,63.541919955774176,-0.0146844806526593
1,-0.0157943949986885,-0.013986061358478798,124.12225640001708,-0.0153543517259731
1,-0.0251694563797215,-0.023037890706894798,17.040781124413485,-0.0157943949986885
1,-0.0210674853922123,-0.013773024087469166,26.297565789701167,-0.0251694563797215
1,-0.0063977922963724,-0.005932640908210833,-26.943246900581272,-0.0210674853922123
1,-0.0087350486519646,-0.007892408771238034,16.929135802667588,-0.0063977922963724
1,-0.0059046608225881,-0.0102725106733036,-75.03953392859549,-0.0087350486519646
1,-0.011020429287766,-0.0065082480126407,-14.770557189080876,-0.0059046608225881
1,-0.0147523063300667,-0.013273857719284965,27.767772116279215,-0.011020429287766
1,-0.0118378985157305,-0.0066805907689844665,13.883064838568655,-0.0147523063300667
1,-0.0176370310140172,-0.016682587645872132,40.49751537099945,-0.0118378985157305
1,-0.0154862931064376,-0.014479820838875501,-26.30852787927722,-0.0176370310140172
1,-0.0117963783975498,-0.008045579123706733,-78.54849291874564,-0.0154862931064376
1,-0.009779754780737,-0.0094460665663039,28.108386759040883,-0.0117963783975498
1,-0.0142714337606655,-0.010241439161543768,88.2030145478551,-0.009779754780737
1,-0.0063519470063331,-0.0027215449401030664,-9.094087094633167,-0.0142714337606655
1,-0.0174017915818442,-0.014698309675514165,23.647231348685462,-0.0063519470063331
1,-0.0234872888654433,-0.01689841512633993,23.31712438790132,-0.0174017915818442
1,-0.0037815468332613,-0.008272053582106434,9.503051931969791,-0.0234872888654433
1,-0.0159313505790807,-0.019075173065987133,-79.79798500696197,-0.0037815468332613
1,-0.0141281383723774,-0.01607743191332413,-35.93056002431547,-0.0159313505790807
1,-0.0131529883606686,-0.015789772211928833,-22.75322658300865,-0.0141281383723774
1,-0.022939085537462,-0.0179460635002333,36.04669487283098,-0.0131529883606686
1,-0.0117017153732621,-0.014344925851047833,28.124130080034945,-0.022939085537462
1,-0.0153884395953074,-0.012059861291875565,-28.71628126970032,-0.0117017153732621
1,-0.0180409415121467,-0.0172061793605397,27.8285162839573,-0.0153884395953074
1,-0.0209786545436387,-0.019019141907039034,-22.57739237908973,-0.0180409415121467
1,-0.0181165021830604,-0.012977500505056166,-33.79488817062811,-0.0209786545436387
1,-0.0096973601106651,-0.011139595676325,-27.39365146859784,-0.0181165021830604
1,-0.0015000444362489,-0.0033659648302098006,26.92322848541661,-0.0096973601106651
1,-0.0110207731003801,-0.008409562846142367,-37.73546099532396,-0.0015000444362489
1,-0.0081529048190889,-0.008715387219676001,7.398075008299202,-0.0110207731003801
1,-0.019196153332444,-0.013387911244891,40.78926565996369,-0.0081529048190889
1,-0.0123715246072801,-0.012968964967229135,40.30322431258389,-0.019196153332444
1,0.0004770783877754,-0.0004820681813063334,3.1215289171086624,-0.0123715246072801
1,-0.023908987823795,-0.015268667827348035,-31.335157875576957,0.0004770783877754
1,-0.017194720779192,-0.012508475412731932,-33.32624598874247,-0.023908987823795
1,-0.0156660685837874,-0.015933036226238265,-3.0405500408727733,-0.017194720779192
1,-0.0154121214691709,-0.017295811910763067,56.71649406823562,-0.0156660685837874
1,-0.0115246630494667,-0.0108969771176251,57.053436135681096,-0.0154121214691709
1,-0.0092899900242815,-0.011858185878904533,30.468391454301297,-0.0115246630494667
1,-0.0087969978165614,-0.011382709111700534,17.196652717422694,-0.0092899900242815
1,-0.0174088684944888,-0.015330150681144199,53.83275660034266,-0.0087969978165614
1,-0.0098678970107604,-0.010018341106265266,83.74688395177941,-0.0174088684944888
1,-0.0102637902105753,-0.012134219501428468,-9.676946512097516,-0.0098678970107604
1,-0.013669204669189,-0.0121737826266759,-133.452582434495,-0.0102637902105753
1,-0.007465480647282,-0.012363236255479332,-57.55256984278094,-0.013669204669189
1,-0.0089140021512825,-0.0107072159336776,44.90915586068297,-0.007465480647282
1,-0.0058853240091052,-0.009883631365041534,33.055792646273005,-0.0089140021512825
1,-0.0059082834692159,-0.010228219718291133,11.569256422249596,-0.0058853240091052
1,-0.0078650807089555,-0.006901154747779334,50.16833064175444,-0.0059082834692159
1,-0.0130992036968697,-0.012796252349026366,-7.020430632500222,-0.0078650807089555
1,-0.0079951641333084,-0.009293637649521434,8.500170007429546,-0.0130992036968697
1,-0.0097073866656631,-0.007947346273192867,61.8602797704749,-0.0079951641333084
1,-0.003585722184676,-0.006512288067099266,-55.69659642186016,-0.0097073866656631
1,-0.0086062636028843,-0.0096197888712154,12.07589216595511,-0.003585722184676
1,-0.0062489614517555,-0.0052284135948319,-8.848014781856932,-0.0086062636028843
1,-0.0040370420860085,-0.0004279427778267001,-3.1102838016348078,-0.0062489614517555
1,-0.0158544635646755,-0.0113886275273968,-53.14368570640221,-0.0040370420860085
1,-0.0149874590692666,-0.010123628145069834,4.6195313626435,-0.0158544635646755
1,-0.0196597002403402,-0.013943802145672866,31.103181772097003,-0.0149874590692666
1,-0.0126554567357672,-0.0081257682825007,-45.38104280647822,-0.0196597002403402
1,-0.0146025048885214,-0.012264255516247635,-4.425635025172966,-0.0126554567357672
1,-0.0074674464402151,-0.0109472140606279,19.18074261117144,-0.0146025048885214
1,-0.0030609141810356,-0.0005563353199013332,36.60389945440693,-0.0074674464402151
1,0.0013890425782472,0.001179945773108085,0.9922727051190918,-0.0030609141810356
1,-0.0054286962741898,-0.006525086736431166,-5.977194973267586,0.0013890425782472
1,-0.0025757401772807,-0.004510192043198133,44.12808371847496,-0.0054286962741898
1,0.0110516533682514,0.012840831349051231,48.61971325925544,-0.0025757401772807
1,0.0089226918206719,0.003291663627512867,76.02233851223718,0.0110516533682514
1,-0.0057465962317655,-0.0034308854945278994,100.63674423650376,0.0089226918206719
1,0.0001753056676747,-0.0008180798489406,49.94038293226629,-0.0057465962317655
1,-0.0112954550727351,-0.011524304768465067,61.34635222719516,0.0001753056676747
1,-0.0074589394189872,-0.011273503297515168,62.21601494657807,-0.0112954550727351
1,-0.0090261568739089,-0.008721341110218767,13.781035020679695,-0.0074589394189872
1,-0.0121456309131149,-0.009687887351340433,9.826093064429005,-0.0090261568739089
1,-0.0182582582439996,-0.016155454470588467,-27.664114253513983,-0.0121456309131149
1,-0.0019078501857683,-0.004583119201008467,-21.0448716540821,-0.0182582582439996
1,-0.0051074389589778,-0.003908252816199033,-9.793381852097838,-0.0019078501857683
1,-0.0056150911879593,-0.012488766775756733,0.8474539726041144,-0.0051074389589778
1,0.0081239249920488,0.004702136458393233,-36.57257735827005,-0.0056150911879593
1,0.0086969421245657,0.0037425798430743003,-11.967330677737491,0.0081239249920488
1,-0.0110369740838534,-0.009898547317466833,-78.66735079332722,0.0086969421245657
1,-0.0150019937888883,-0.0133875284611848,-16.754957380751136,-0.0110369740838534
1,-0.0201069824967845,-0.018039894526041236,-30.323678810731536,-0.0150019937888883
1,-0.0124911585416553,-0.0120731503910172,6.6853793289046735,-0.0201069824967845
1,-0.0067944026242376,-0.006006281391000734,-1.2776582899386852,-0.0124911585416553
1,-0.0087864091680323,-0.010561225713218799,-34.27159195971326,-0.0067944026242376
1,-0.0124268603228463,-0.009609666766089634,-34.528177312307506,-0.0087864091680323
1,-0.0180640069675528,-0.011875937073789268,-19.792061815876508,-0.0124268603228463
1,-0.0177920801702853,-0.005946438052305034,-2.1046684654429555,-0.0180640069675528
1,-0.013612807184359,-0.0047347838132907995,3.1832521437667083,-0.0177920801702853
1,0.0009112775980555,0.0041912471689095,-30.831655320012946,-0.013612807184359
1,-0.0047500096763781,-0.004567314326750634,44.78521328649947,0.0009112775980555
1,-0.003406332923465,-0.003405638888385833,-36.6914781366242,-0.0047500096763781
1,-0.014632373725548,-0.010047649732259266,-29.50898447469808,-0.003406332923465
1,-0.0109946081346914,-0.011938104149439466,-66.38676326631108,-0.014632373725548
1,-0.0168740194117003,-0.016764633057748335,18.5596443626564,-0.0109946081346914
1,-0.0116028310395113,-0.009965948481340801,-22.04204010692193,-0.0168740194117003
1,-0.0139904597171511,-0.0126990587990758,-40.7122865719779,-0.0116028310395113
1,-0.0095300553397514,-0.007483947644953432,68.00244097941325,-0.0139904597171511
1,-0.0093314015893148,-0.007749086241205401,23.076150242518597,-0.0095300553397514
1,0.0050129066548392,0.009699187705714834,-26.15479392725976,-0.0093314015893148
1,-0.0049629205080055,-0.0013819982806410334,-7.307989396993094,0.0050129066548392
1,-0.0056091335217955,-0.003907722868809,52.99838516986927,-0.0049629205080055
1,-0.0036771343879136,-0.0020732611049137334,2.528854209999565,-0.0056091335217955
1,-0.0064612575084632,-0.005559355677179499,17.88222914889917,-0.0036771343879136
1,-0.0123970444178971,-0.0083410717541417,-57.90999479354363,-0.0064612575084632
1,-0.0087160904373559,-0.0109439548310395,-48.96050821749964,-0.0123970444178971
1,-0.017754971936476,-0.0167716913619647,-57.12476322022266,-0.0087160904373559
1,-0.0015171505116169,-0.007211436630870133,40.226418430090405,-0.017754971936476
1,-0.0013915988555195,-0.005642701444164848,5.236862725199899,-0.0015171505116169
1,0.0014795314784974,-0.001538095239271067,-21.803705040656496,-0.0013915988555195
1,-0.0006716315372776,0.0009465636024616666,7.933763648848981,0.0014795314784974
1,-0.0002087641347952,0.0037088639265010666,-78.71719562690706,-0.0006716315372776
1,-0.0005064119599786,0.0006295783826607664,17.16909984713419,-0.0002087641347952
1,0.0045021854711693,0.0011486455470056,-23.64919435032641,-0.0005064119599786
1,-0.0099472691139328,-0.0055652743674366005,81.13269225216942,0.0045021854711693
1,-0.0050019946282651,-0.0030363982752201336,85.86594430685506,-0.0099472691139328
1,-0.0085913897930043,-0.008086314809166434,64.36691067754293,-0.0050019946282651
1,-0.003643231072979,-0.0064722048989241665,46.03255758003797,-0.0085913897930043
1,0.0052825248026047,0.0027914637530724,5.90081337275916,-0.003643231072979
1,0.0032512214862769,-0.0016980451251871664,19.73820418763208,0.0052825248026047
1,0.0042578195568645,0.0022025630824450667,44.03472943920059,0.0032512214862769
1,0.0071066774382217,0.006833528810282833,50.751767411909526,0.0042578195568645
1,0.0023235827773562,-0.0015910689790194334,10.41593822566793,0.0071066774382217
1,-0.0012047659582561,-0.005557196566503633,121.40198913570497,0.0023235827773562
1,0.0020810804336581,-0.0005010299981287998,-42.32198031106967,-0.0012047659582561
1,0.0033443135092254,0.002907445679445932,-3.2344629804138094,0.0020810804336581
1,-0.0095547499905961,-0.0023521499903948664,46.348222112725466,0.0033443135092254
1,0.0094384472396802,0.006740112321151833,16.298585156653985,-0.0095547499905961
1,0.014036945614622,0.008878566657065566,-35.69774266690945,0.0094384472396802
1,0.0044021547517585,0.0019424319844086,58.89162154959047,0.014036945614622
1,0.0036637021936447,0.00011124947221393328,-36.09114854154177,0.0044021547517585
1,-0.0016362477656413,0.0046304058750429,-17.73714781057788,0.0036637021936447
1,0.0118051806360717,0.0108913387259815,15.248536732973292,-0.0016362477656413
1,0.0137368929766683,0.010470325169973267,-46.45448514624732,0.0118051806360717
1,-0.0035677079451876,-0.0005253119808435333,-6.9396990117616895,0.0137368929766683
1,-0.0035743954115261,-0.0048553015744048,35.00465705748647,-0.0035677079451876
1,-0.0040585108881141,-0.0005371855471899664,-57.477575071994266,-0.0035743954115261
1,7.621873212260155e-05,0.004084005483909767,28.152921267366025,-0.0040585108881141
1,0.0071127316203891,0.006236696920431467,-106.441070238431,7.621873212260155e-05
1,-0.0036463420598533,-0.0018508271003544836,30.048421319876752,0.0071127316203891
1,0.0265447726176288,0.027233933991697965,-27.357304795691675,-0.0036463420598533
1,0.0262073353818605,0.0323555452000432,30.65510918961371,0.0265447726176288
1,0.0282789128383715,0.03313030229241157,-27.29074211088009,0.0262073353818605
1,0.0320064045017358,0.0302876870080124,-56.58757450681879,0.0282789128383715
1,0.0158280117729878,0.018613415933972133,-28.552221072284738,0.0320064045017358
1,0.0040943054941886,0.0092439782054964,-73.09394808384823,0.0158280117729878
1,0.0134131393277305,0.016502048998084166,-70.8470995386131,0.0040943054941886
1,0.0112903889632309,0.018832021799386367,-30.470030987076456,0.0134131393277305
1,0.0260742217081224,0.023704845530902404,-33.9695150674321,0.0112903889632309
1,-0.0001395642502504,0.0089047060009214,-53.29127807565965,0.0260742217081224
1,0.0163125794434859,0.017388879213393067,-26.249867266346712,-0.0001395642502504
1,0.0141348975626798,0.013945672937189799,80.9099695305573,0.0163125794434859
1,0.0250623714285758,0.02756392208086203,3.020937546482344,0.0141348975626798
1,0.0411288541730818,0.0333011142135247,-20.952799737290466,0.0250623714285758
1,0.035947775654672,0.03608315538056266,-16.718545852275554,0.0411288541730818
