patch_id,date,own_vod_t,neighbor_vod_t,precip_anom_t,own_vod_t1
0,2008-01-01,-0.0135735329700408,-0.014562865991321252,120.76145908358144,-0.0046099184681688
0,2008-02-01,-0.0046099184681688,-0.00877159146499665,60.59773450238362,-0.0133803909021122
0,2008-03-01,-0.0133803909021122,-0.01071204823786605,75.86872668473086,-0.0091910868794937
0,2008-04-01,-0.0091910868794937,-0.01088727574957775,-26.50114456792269,-0.008647961721621
0,2008-05-01,-0.008647961721621,-0.01160345265665435,38.646625190137,-0.0123644234220374
0,2008-06-01,-0.0123644234220374,-0.00984273631818795,-5.510834157923046,-0.0108496096624147
0,2008-07-01,-0.0108496096624147,-0.010056570778927,-5.917988049436588,-0.0063534215488606
0,2008-08-01,-0.0063534215488606,-0.00381250399255185,-17.33449130951978,0.0013323151697852
0,2008-09-01,0.0013323151697852,0.0014310131415340183,-11.57332242310656,-0.0068409937856166
0,2008-10-01,-0.0068409937856166,-0.0055733867787840004,-1.8932512416219252,-0.0125649941655705
0,2008-11-01,-0.0125649941655705,-0.009432313696313751,-4.959524100228236,0.0031945302890865
0,2008-12-01,0.0031945302890865,-0.0026653134244237,87.48692673383937,0.0045069050332308
0,2009-01-01,0.0045069050332308,0.00480366492043355,7.593273596495976,-0.0046968885588045
0,2009-02-01,-0.0046968885588045,-0.00245400365566825,26.874584930283675,0.0015748342943165
0,2009-03-01,0.0015748342943165,0.001373731609537,-71.36799995935695,-0.0017748423536894
0,2009-04-01,-0.0017748423536894,-0.00619388005269705,98.69365671398684,0.0045383754619051
0,2009-05-01,0.0045383754619051,-0.0032954781425634,52.47228250918644,-0.0038802703176898
0,2009-06-01,-0.0038802703176898,-0.00562940945995945,33.39787513945176,-0.012359590949501
0,2009-07-01,-0.012359590949501,-0.0111360068608176,3.6742347700863487,-0.012944297820188
0,2009-08-01,-0.012944297820188,-0.011917521652817849,-18.341572808424885,-0.0102311917682795
0,2009-09-01,-0.0102311917682795,-0.0063797381587931,-12.34624055985894,-0.0082199688457649
0,2009-10-01,-0.0082199688457649,-0.0056344461631097995,-41.77476314394451,-0.0253338505704693
0,2009-11-01,-0.0253338505704693,-0.0220777731652417,-16.46020948065791,-0.0103116699835565
0,2009-12-01,-0.0103116699835565,-0.01315117703386745,68.21933397285795,-0.0157527465608687
0,2010-01-01,-0.0157527465608687,-0.00522781227388625,25.94898334388836,-0.0142374893202548
0,2010-02-01,-0.0142374893202548,-0.0083560380670868,-9.08396130921892,-0.0100003774490566
0,2010-03-01,-0.0100003774490566,-0.0063226486703699,-47.71444881874686,-0.0134794026746432
0,2010-04-01,-0.0134794026746432,-0.0077823894144543,-95.9894557856784,-0.0201294544019152
0,2010-05-01,-0.0201294544019152,-0.017162052554794152,-44.63612519501119,-0.006670690210853
0,2010-06-01,-0.006670690210853,-0.0083491404147514,-5.233446636218197,-0.0055354380061461
0,2010-07-01,-0.0055354380061461,-0.0058668200747271,1.876126764076096,-0.0025585468397953
0,2010-08-01,-0.0025585468397953,-0.0071016084286245,-16.294068234972656,-0.0074438983545391
0,2010-09-01,-0.0074438983545391,-0.0106338045782224,-12.992235013873,-0.0085915778118946
0,2010-10-01,-0.0085915778118946,-0.01395851358608285,-39.392193485431534,-0.0019433718451226
0,2010-11-01,-0.0019433718451226,-0.0080061906546813,48.91810484899548,-0.0101595524450384
0,2010-12-01,-0.0101595524450384,-0.0084240492600006,65.45584607915004,-0.0065051867958859
0,2011-01-01,-0.0065051867958859,-0.010244201071543,48.800338808979234,-0.008514176206692
0,2011-02-01,-0.008514176206692,-0.0080524455566543,54.029461016460345,-0.0032661657642246
0,2011-03-01,-0.0032661657642246,-0.014342652119934601,-85.11468925950476,-0.016072098802669
0,2011-04-01,-0.016072098802669,-0.014199753200396,134.94387419065652,-0.0017256350424854
0,2011-05-01,-0.0017256350424854,-0.006113261879684,-30.452868960569702,-0.0137311097440621
0,2011-06-01,-0.0137311097440621,-0.00985679636287355,-16.04690078737176,-0.0112294563081534
0,2011-07-01,-0.0112294563081534,-0.00914386757018845,-5.3922599332065,-0.013408512965265
0,2011-08-01,-0.013408512965265,-0.00877995555296175,13.730461719635947,-0.013855530683478
0,2011-09-01,-0.013855530683478,-0.00811042768279325,-17.631226929322807,0.0007517741684081
0,2011-10-01,0.0007517741684081,-0.00449989798768265,49.48038085367608,0.0104504675025386
0,2011-11-01,0.0104504675025386,0.0030313375836982,19.410747679824738,-0.0080636749508253
0,2011-12-01,-0.0080636749508253,-0.0096396245038244,-33.378983017741405,-0.0097186591762118
0,2012-01-01,-0.0097186591762118,-0.00749219234015755,87.83686310478618,0.0019971843503311
0,2012-02-01,0.0019971843503311,0.00107331434241835,-32.478238210386166,-0.0074873826998922
0,2012-03-01,-0.0074873826998922,-0.004820471106337649,-48.060567628972365,-0.0089482301112642
0,2012-04-01,-0.0089482301112642,-0.00930503292783005,9.93543850828189,-0.0066629757187064
0,2012-05-01,-0.0066629757187064,-0.0101301272068294,-6.903158925245606,-0.0103546477973542
0,2012-06-01,-0.0103546477973542,-0.00714566115927125,40.547284560088,0.0056868116212835
0,2012-07-01,0.0056868116212835,-0.0016009845882433002,-2.443274099911962,0.0035310257472658
0,2012-08-01,0.0035310257472658,-0.0011122066615311,-27.578079946852306,0.0098959825259964
0,2012-09-01,0.0098959825259964,0.00103534823244385,3.24185304693421,0.0027986769050201
0,2012-10-01,0.0027986769050201,0.0067828591618883,44.44343426504304,0.0050449119443298
0,2012-11-01,0.0050449119443298,0.00240806888540915,88.38419641371894,-0.0009816623899866
0,2012-12-01,-0.0009816623899866,-0.0015474387507810002,-59.5450496010634,-0.0078917739349826
0,2013-01-01,-0.0078917739349826,-0.0059834583412514,63.215375049381805,0.0054859461080979
0,2013-02-01,0.0054859461080979,-0.0005163681186432,49.42742564970132,-0.0082415245418187
0,2013-03-01,-0.0082415245418187,-0.007987015966388799,62.73105512650648,-0.0018844891722246
0,2013-04-01,-0.0018844891722246,0.000836000223374,63.16987795914923,0.006680771624493
0,2013-05-01,0.006680771624493,0.0033332062927342,11.124851649893174,0.0061401180576067
0,2013-06-01,0.0061401180576067,0.00553497621050255,34.91295663267374,-0.0007387687710912
0,2013-07-01,-0.0007387687710912,7.587435961829995e-05,3.5737049655646675,0.0121163881209773
0,2013-08-01,0.0121163881209773,-0.00099774969370745,-19.05785511409369,0.0044269202328995
0,2013-09-01,0.0044269202328995,0.00237394173507255,43.37964214065245,0.0001504589848273
0,2013-10-01,0.0001504589848273,-0.0010094321663733999,32.87390919592306,-0.0032115719593357
0,2013-11-01,-0.0032115719593357,0.0006175349827131503,76.09287225561485,0.0054866653747254
0,2013-12-01,0.0054866653747254,0.0033300315275909,18.237393679059323,0.0081928378242721
0,2014-01-01,0.0081928378242721,0.00389504017643555,-39.757330100755325,0.0054254804543077
0,2014-02-01,0.0054254804543077,-0.0022926835257563003,69.54520436938924,0.0092767300677677
0,2014-03-01,0.0092767300677677,-0.00044278376674239996,64.4562515950933,0.0072707573983453
0,2014-04-01,0.0072707573983453,0.0047679657924364,-61.31493297219277,0.0019542612748643
0,2014-05-01,0.0019542612748643,0.00729218794760725,153.7964046947962,-0.0022323547940834
0,2014-06-01,-0.0022323547940834,-0.0011134853956347,-5.879640573597683,0.0009330289150465
0,2014-07-01,0.0009330289150465,0.0014514643900336499,-5.740721028374166,0.0023693289650523
0,2014-08-01,0.0023693289650523,0.00018331882194845003,-7.893395200732868,0.0084800825103373
0,2014-09-01,0.0084800825103373,0.0049962948599726,-9.78979624579756,0.0067307079196573
0,2014-10-01,0.0067307079196573,0.0051737166604946,-57.31824454254645,-0.0025336197127777
0,2014-11-01,-0.0025336197127777,0.0028843929172317,-16.382020112507178,-0.0004658770228461
0,2014-12-01,-0.0004658770228461,0.0003954836530138,-48.468217671525736,0.0054651499968616
0,2015-01-01,0.0054651499968616,0.0081950197649748,-28.50909875789472,-0.0034090053671653
0,2015-02-01,-0.0034090053671653,0.00269533279853315,-38.20944015103936,0.0020424675065509
0,2015-03-01,0.0020424675065509,0.0082476876515944,-31.87600354454952,0.0295172871507466
0,2015-04-01,0.0295172871507466,0.0265769864391095,-40.6246111861297,0.0238731645562787
0,2015-05-01,0.0238731645562787,0.02939656203616765,44.4942316301167,0.0239916849011636
0,2015-06-01,0.0239916849011636,0.02349621660009465,-12.82872234482546,0.0278226009003822
0,2015-07-01,0.0278226009003822,0.0322726020809868,7.541717634213214,0.0183100970156141
0,2015-08-01,0.0183100970156141,0.023404624213609497,-14.722699764488755,0.0038227767249938
0,2015-09-01,0.0038227767249938,0.01322415287079045,-44.73988655194337,0.0010162779120806
0,2015-10-01,0.0010162779120806,0.00850799094609765,-12.454128131726575,-0.0006798190027049
0,2015-11-01,-0.0006798190027049,0.0157781359852225,-89.64878148844048,0.0093099124987557
0,2015-12-01,0.0093099124987557,0.0170710368141772,-28.54539938058167,0.0102993850369019
0,2016-01-01,0.0102993850369019,0.017845382437863648,-17.182895693852004,0.0130620190386664
0,2016-02-01,0.0130620190386664,0.02379749977302075,-127.4553961972801,0.0157176073110603
0,2016-03-01,0.0157176073110603,0.01934525321999085,95.64114020126208,0.0218776636276893
0,2016-04-01,0.0218776636276893,0.032190073278843906,-41.10196053556035,0.0201596052394736
0,2016-05-01,0.0201596052394736,0.02851049027856295,-43.04299414667244,0.0207596501880212
0,2016-06-01,0.0207596501880212,0.02641835823580635,2.1280221898032714,0.0245896332641113
0,2016-07-01,0.0245896332641113,0.0220686513291562,-4.107074829692744,0.0151535785490866
0,2016-08-01,0.0151535785490866,0.0165227034033779,27.784034365845123,0.0150848267899368
0,2016-09-01,0.0150848267899368,0.01773750498787685,54.736916259387314,0.01661786715588
0,2016-10-01,0.01661786715588,0.02093837926901765,-15.585637075712498,0.0319159136076966
0,2016-11-01,0.0319159136076966,0.0293485718036059,41.65236420625325,0.0239051764294377
0,2016-12-01,0.0239051764294377,0.02680405941664865,2.102500986688028,0.0276381016425704
0,2017-01-01,0.0276381016425704,0.03378795565088965,-14.576185366937125,0.0200786248627391
0,2017-02-01,0.0200786248627391,0.02043467223375445,-22.137831656300307,0.0221679737806709
0,2017-03-01,0.0221679737806709,0.01960898492505985,29.850945962326875,0.0223080626310846
0,2017-04-01,0.0223080626310846,0.0217055173001845,11.984862412116968,0.0234263291402591
0,2017-05-01,0.0234263291402591,0.0195889791020299,-59.57998478922005,0.0324349484580168
0,2017-06-01,0.0324349484580168,0.02370612607605965,-15.103128106466364,0.0330725552353038
0,2017-07-01,0.0330725552353038,0.02516769695718655,-6.689257312490016,0.0247532306148593
0,2017-08-01,0.0247532306148593,0.026492942454533097,0.364474763010385,0.0085350867473595
0,2017-09-01,0.0085350867473595,0.01742110020162725,-9.743208175258983,0.0200184351670865
0,2017-10-01,0.0200184351670865,0.0240617500202749,-23.73662648654107,0.0258538086420188
0,2017-11-01,0.0258538086420188,0.0240442786576806,3.134125890476355,0.0143642271289265
0,2017-12-01,0.0143642271289265,0.02484796975710945,26.96013048534496,0.04040418108674
0,2018-01-01,0.04040418108674,0.03608477609049985,-31.55601370517093,0.0344527616096111
0,2018-02-01,0.0344527616096111,0.03507671787220405,20.967513943205063,0.0265112981382681
0,2018-03-01,0.0265112981382681,0.03015250498533025,47.77133509881645,0.0312156489773846
0,2018-04-01,0.0312156489773846,0.02219862273163525,31.814055532217026,0.0280858942510259
0,2018-05-01,0.0280858942510259,0.0259081008738053,7.310500137431887,0.0315912619620044
0,2018-06-01,0.0315912619620044,0.024057251853798547,-12.017822639522503,0.029043674547071
0,2018-07-01,0.029043674547071,0.02184043214550965,-6.689257312490016,0.024664734215317
0,2018-08-01,0.024664734215317,0.0255515973949048,94.02904553340788,0.021087630530015
0,2018-09-01,0.021087630530015,0.0223715857947192,20.14097287901201,0.0224579304969697
0,2018-10-01,0.0224579304969697,0.027938300777900847,54.3640182576313,0.0189088634632565
0,2018-11-01,0.0189088634632565,0.02075347499299635,-17.44831488965724,0.0244130786414887
1,2003-01-01,-0.0130167407956204,-0.0100061700324239,71.49880238132812,-0.0031870691500769
1,2003-02-01,-0.0031870691500769,-0.0013110561228291148,-6.062823998076567,-0.003563120803925
1,2003-03-01,-0.003563120803925,-0.006383055745681733,24.603526228240582,-0.0025781229154253
1,2003-04-01,-0.0025781229154253,-0.006578067856023266,12.280623338371528,-0.014021193319017
1,2003-05-01,-0.014021193319017,-0.007832544114168933,-37.19835711941123,-0.0159560711805888
1,2003-06-01,-0.0159560711805888,-0.008189301849017167,-13.547193577566317,-0.0154773275478606
1,2003-07-01,-0.0154773275478606,-0.011320192045137801,-6.15310719593295,-0.0151162694517261
1,2003-08-01,-0.0151162694517261,-0.0120152405456959,-0.4371326867757048,-0.0005593426777976
1,2003-09-01,-0.0005593426777976,-0.004292656316643533,21.924726193717547,-0.0083435927561426
1,2003-10-01,-0.0083435927561426,-0.008721248367634334,116.40791154056788,-0.0116331965286803
1,2003-11-01,-0.0116331965286803,-0.0074766183697082995,-23.51175909893857,-0.0044457906401939
1,2003-12-01,-0.0044457906401939,-0.0043388319022555,38.79050050675869,-0.0074429726283744
1,2004-01-01,-0.0074429726283744,-0.013740525147100868,-12.809048664144145,-0.0078870356323956
1,2004-02-01,-0.0078870356323956,-0.014034766496427766,51.488159914527614,-0.0039534535507677
1,2004-03-01,-0.0039534535507677,-0.010674955958428966,-69.7866074796234,-0.0162764194891321
1,2004-04-01,-0.0162764194891321,-0.013257719810248467,-17.19804868410739,-0.0174747436521802
1,2004-05-01,-0.0174747436521802,-0.016673432078334167,-69.15012342301863,-0.0119710089933806
1,2004-06-01,-0.0119710089933806,-0.010750028831847433,-8.143905802390403,-0.0151795326780951
1,2004-07-01,-0.0151795326780951,-0.010939591039382168,5.927231996559671,-0.0049332687362377
1,2004-08-01,-0.0049332687362377,-0.0069734980773104,21.74627576004714,-0.0058422575494269
1,2004-09-01,-0.0058422575494269,-0.0019981224059152,0.4647933248962772,-0.0132558116512118
1,2004-10-01,-0.0132558116512118,-0.010227202930329098,-34.517518229356824,-0.0057339836540493
1,2004-11-01,-0.0057339836540493,-0.011125618963711966,-40.30846322774889,-0.010707134351588
1,2004-12-01,-0.010707134351588,-0.016176364215685433,-31.07529216621606,-0.0194856360350708
1,2005-01-01,-0.0194856360350708,-0.015009918914516834,-76.09551527968478,-0.0023719312725068
1,2005-02-01,-0.0023719312725068,-0.007450084793133734,-46.24550258517263,-0.0066629328529492
1,2005-03-01,-0.0066629328529492,-0.007964999966590733,-57.82201202554359,-0.0060178016658513
1,2005-04-01,-0.0060178016658513,-0.010028225689566466,-89.3146763585508,-0.013011010480656
1,2005-05-01,-0.013011010480656,-0.0146498217383814,-33.69215996488931,-0.0176171732002456
1,2005-06-01,-0.0176171732002456,-0.020159894768743566,4.9938955382577,-0.016997845970152
1,2005-07-01,-0.016997845970152,-0.0163025848559104,-5.637148691767028,-0.0095439901027105
1,2005-08-01,-0.0095439901027105,-0.0139318511631746,-13.872996552049049,-0.0054130775604704
1,2005-09-01,-0.0054130775604704,-0.013297226760932633,19.551816666552,0.0026928541889461
1,2005-10-01,0.0026928541889461,-0.0035397702846546,-11.043021173349416,-0.0264786953240858
1,2005-11-01,-0.0264786953240858,-0.025081145959442663,11.26998803104675,-0.0098761541857327
1,2005-12-01,-0.0098761541857327,-0.0177705669240821,49.84909494476659,-0.00407015800335
1,2006-01-01,-0.00407015800335,-0.005970699522571967,-68.69829195014069,-0.0098129663388285
1,2006-02-01,-0.0098129663388285,-0.0094075702445539,-38.19823427285468,-0.0055059019545409
1,2006-03-01,-0.0055059019545409,-0.010483488846012834,18.473273880566865,-0.0115567879507069
1,2006-04-01,-0.0115567879507069,-0.0076547420872442,124.71430188704824,-0.0132698551972942
1,2006-05-01,-0.0132698551972942,-0.0096083884694081,-9.541431471811876,-0.0121056089911981
1,2006-06-01,-0.0121056089911981,-0.015290613456295466,-14.132375019895177,-0.016730389195642
1,2006-07-01,-0.016730389195642,-0.015763933017520066,10.519532951446518,-0.0138903770971977
1,2006-08-01,-0.0138903770971977,-0.0193987007873183,-3.0740792346586083,-0.0123966026540842
1,2006-09-01,-0.0123966026540842,-0.016909828213266268,20.83861794684616,-0.0217418599540432
1,2006-10-01,-0.0217418599540432,-0.022444857377899963,-11.205585716664784,0.0055864496406566
1,2006-11-01,0.0055864496406566,-0.004335157024272834,-84.90124112027033,-0.0018067723561211
1,2006-12-01,-0.0018067723561211,-0.0029560678664579,-25.28617072233129,-0.0107530971045241
1,2007-01-01,-0.0107530971045241,-0.0100796861696294,-59.43786783686704,-0.0231252810279681
1,2007-02-01,-0.0231252810279681,-0.015687797942049733,-9.763736684833248,-0.0013479101955621
1,2007-03-01,-0.0013479101955621,-0.0030776847270967338,-5.072946020109328,-0.0124959196069285
1,2007-04-01,-0.0124959196069285,-0.009179450432478933,-32.587608925466014,-0.0130625213442562
1,2007-05-01,-0.0130625213442562,-0.010178418506302835,-9.632484848690892,-0.0076280590446069
1,2007-06-01,-0.0076280590446069,-0.007120113937094534,-12.40725567777242,-0.0120425387406466
1,2007-07-01,-0.0120425387406466,-0.018339927295793933,11.68849721652057,-0.0071331209542285
1,2007-08-01,-0.0071331209542285,-0.013023076361024002,-8.678092292776064,-0.0033828570062937
1,2007-09-01,-0.0033828570062937,-0.009194968672838267,-38.51469199955464,0.0095236470250149
1,2007-10-01,0.0095236470250149,-0.005803374192890634,-20.294270265315248,-0.0057502517188015
1,2007-11-01,-0.0057502517188015,-0.014136031227614199,15.1285280585289,-0.0146748431872757
1,2007-12-01,-0.0146748431872757,-0.019793415459910167,-30.168020174758794,-0.0095827711645828
1,2008-01-01,-0.0095827711645828,-0.0093834067181681,97.4502513804606,-0.0033800547159514
1,2008-02-01,-0.0033800547159514,-0.0077787102471633665,20.3270006171295,-0.0068416444737993
1,2008-03-01,-0.0068416444737993,-0.0052244514628071335,77.30456326731615,-0.0120077661125385
1,2008-04-01,-0.0120077661125385,-0.011060879136910035,-67.7560134194791,-0.0082873801152958
1,2008-05-01,-0.0082873801152958,-0.014443700471013898,36.20763048731854,-0.0069213891540658
1,2008-06-01,-0.0069213891540658,-0.012586052107316031,-10.669239378933394,-0.0091015167371226
1,2008-07-01,-0.0091015167371226,-0.010661993206005799,-4.363862408750823,-0.0038114245664192
1,2008-08-01,-0.0038114245664192,-0.007425301138542499,-10.217786111549607,0.002939273412019
1,2008-09-01,0.002939273412019,-0.0011433051670997666,2.4064360656908548,-0.0008995003935694
1,2008-10-01,-0.0008995003935694,-0.0057888917436159,-8.047434127543681,-0.0046374212731341
1,2008-11-01,-0.0046374212731341,-0.0040629451727928,3.713627939564901,-0.0031625756823209
1,2008-12-01,-0.0031625756823209,0.0012098408421885,70.10505676822999,0.0051421426702582
1,2009-01-01,0.0051421426702582,0.0057081975216241,19.15778859555712,-0.0028370785240763
1,2009-02-01,-0.0028370785240763,-0.0031364553628404333,31.591535117796525,0.0029629086697715
1,2009-03-01,0.0029629086697715,-0.0027461780894391663,-46.693286108544896,-0.0058487664132861
1,2009-04-01,-0.0058487664132861,-0.0032413331405089334,89.28111553309219,0.000551487398926
1,2009-05-01,0.000551487398926,-0.002050848045585567,92.15342600292394,-0.0048050257642138
1,2009-06-01,-0.0048050257642138,-0.008326536420931266,40.73466513061098,-0.0106736351849823
1,2009-07-01,-0.0106736351849823,-0.012025367926836132,2.132170210725498,-0.0150119176474805
1,2009-08-01,-0.0150119176474805,-0.011045348384677198,-11.342119661798437,-0.0059378314336121
1,2009-09-01,-0.0059378314336121,-0.007941418944816033,-5.233222438182168,-0.0067015183398058
1,2009-10-01,-0.0067015183398058,-0.0064862834583680334,-67.26590956811393,-0.0183244071735271
1,2009-11-01,-0.0183244071735271,-0.017236074971230066,-38.96208167927608,-0.0120354985827267
1,2009-12-01,-0.0120354985827267,-0.010870694004321432,58.67086638935968,-0.0040157493567228
1,2010-01-01,-0.0040157493567228,-0.0096719660128964,48.420394337603,-0.0088338311617695
1,2010-02-01,-0.0088338311617695,-0.007116258652310767,0.6983491957187766,-0.0107156399287329
1,2010-03-01,-0.0107156399287329,-0.004968491412008701,-56.18582973097051,-0.0088668704050592
1,2010-04-01,-0.0088668704050592,-0.0100374933390142,-97.77953275835938,-0.0207715767513994
1,2010-05-01,-0.0207715767513994,-0.014314285693683199,-53.53041829094292,-0.0066877503351545
1,2010-06-01,-0.0066877503351545,-0.0055516892078493,-3.0886891953647115,-0.0020558342896408
1,2010-07-01,-0.0020558342896408,-0.0044329066869859,2.2692158632512616,-0.001208609931721
1,2010-08-01,-0.001208609931721,-0.0044586027415902335,-13.863813625462353,-0.0069674260756914
1,2010-09-01,-0.0069674260756914,-0.009170848108957366,-13.643547978997232,-0.0073986799041098
1,2010-10-01,-0.0073986799041098,-0.011003679157690432,-19.864141067649623,-0.0059291304951343
1,2010-11-01,-0.0059291304951343,-0.005567330537557333,34.92411592176984,-0.0001526914018759
1,2010-12-01,-0.0001526914018759,-0.008319718785859034,47.11094469555786,-0.0060406289477
1,2011-01-01,-0.0060406289477,-0.006665462086171601,-18.67305022094933,-0.0059651972577868
1,2011-02-01,-0.0059651972577868,-0.006294342332977133,49.47344864351413,-0.0124856194994923
1,2011-03-01,-0.0124856194994923,-0.0066689997888348005,-76.68598045919623,-0.0144019823589934
1,2011-04-01,-0.0144019823589934,-0.013277883503840201,127.1274759338371,0.0015409389523741
1,2011-05-01,0.0015409389523741,-0.0030420461256434,-39.49612715638111,-0.0108676102427955
1,2011-06-01,-0.0108676102427955,-0.011398635234535867,-18.61419273880976,-0.0125832825543572
1,2011-07-01,-0.0125832825543572,-0.0119844868605357,-3.7244823386094392,-0.0082465462974613
1,2011-08-01,-0.0082465462974613,-0.012308462833075169,6.100489481458709,-0.0050848977406593
1,2011-09-01,-0.0050848977406593,-0.009348634431286898,-2.081603276303852,-0.0007050963787798
1,2011-10-01,-0.0007050963787798,-0.0014288647309552334,37.59193896715132,0.00694369906633
1,2011-11-01,0.00694369906633,0.005934069451817334,-1.6707208105495963,-0.0067073553673647
