patch_id,target_date,own_vod_t,neighbor_vod_t,precip_anom_t,temp_anom_t,soil_anom_t,pdsi_anom_t,oni_t,own_vod_t1,counterfactual_effect
0,2011-05-01,-0.0108177669992026,-0.01626145440979715,-52.43963427655393,-0.2451508839925154,0.0,0.43866638321995355,-0.6,-0.0094824968313012,-0.0012212094858775994
0,2011-06-01,-0.0094824968313012,-0.01544173836357185,-35.84831356210634,0.06913905673556897,0.0,0.12024092970521338,-0.5,-0.0124488703598448,-0.0011596501083367232
0,2011-07-01,-0.0124488703598448,-0.02176376879230945,21.93333764960991,0.47103924221462634,-14.878656462585013,-1.0968069727891152,-0.4,-0.0069490808889285,-0.0016344245863766302
0,2011-08-01,-0.0069490808889285,-0.01286160507640075,1.2814549478236614,0.5720551808675118,-35.372534013605375,-2.3214498299319724,-0.4,-0.017395012017652,-0.000965886182569816
0,2011-09-01,-0.017395012017652,-0.01579736299784345,-36.26205289338249,0.9677213033040353,-43.652876984127026,-3.3443523242630406,-0.6,-0.0158052663019847,-0.0011863569554513686
0,2011-10-01,-0.0158052663019847,-0.01143036265174195,85.24176366459574,-0.1608104705810547,-22.370422335600892,-2.5366652494330997,-0.8,-0.017824617997501,-0.0008584021419952691
0,2011-11-01,-0.017824617997501,-0.01336546936758715,27.565787761379028,0.01895289950900647,-22.452820294784544,-2.556162131519275,-1.0,0.0102285609913568,-0.0010037255932698278
0,2011-12-01,0.0102285609913568,0.0021095947438990502,-37.231930904882034,-0.04846805996364978,15.562485827664375,-2.457414965986397,-1.0,0.0020446647598741,0.00015842722598385234
0,2012-01-01,0.0020446647598741,-0.00518597974017205,-3.759655337827269,-0.005932701958549558,0.0,-2.9799645691609964,-0.9,-0.0031086558977457,-0.0003894588695862015
0,2012-02-01,-0.0031086558977457,-0.0029209093425134496,31.55368841881864,-0.5115271674262125,0.0,-0.6000963718820862,-0.7,0.0028241484783371,-0.00021935566810782087
0,2012-03-01,0.0028241484783371,0.0021625640364678496,-19.91583111151118,-0.5146075354682083,0.0,2.4341269841269852,-0.6,-0.0055524571876379,0.00016240513601053965
0,2012-04-01,-0.0055524571876379,-0.0057919501795612,-63.43400976667181,-0.5505619049072266,0.0,2.0194897959183686,-0.5,-0.0106420669147309,-0.0004349662903921532
0,2012-05-01,-0.0106420669147309,-0.009838815513523249,-61.41994531415406,-0.0928037431505011,0.0,1.6203897392290236,-0.4,-0.0062857651401375,-0.0007388794711791196
0,2012-06-01,-0.0062857651401375,-0.009224831611443749,13.265568033326389,-0.02538405524359888,0.0,0.8442772108843517,-0.2,-0.0221369750668725,-0.0006927702520096515
0,2012-07-01,-0.0221369750668725,-0.01733357386032025,-44.69718658933415,0.016228993733722774,-20.762103174603098,0.03736536281179137,0.1,-0.009178999320909,-0.0013017239595512382
0,2012-08-01,-0.009178999320909,-0.000744289509630883,43.33760207020679,-0.18447558085123816,-9.943962585034,0.33315334467120106,0.3,-0.0056781775174354,-5.5894964035492836e-05
0,2012-09-01,-0.0056781775174354,-0.0078270171230361,-10.293872761470254,0.10588116115993884,-8.749022108843548,-0.20045209750566884,0.4,0.0043702561521015,-0.0005877965965343998
0,2012-10-01,0.0043702561521015,-0.0022861712936049503,-30.90164930094033,0.3028261396619989,-27.99627267573694,-1.592379535147391,0.4,0.0032852199480877,-0.00017168784536328915
0,2012-11-01,0.0032852199480877,0.0026907528918613,1.4309909504838174,-0.22421116299099353,-54.46574546485256,-1.959948979591837,0.3,0.0034997346124283,0.00020207128297908446
0,2012-12-01,0.0034997346124283,0.00183753728963405,-68.83662121077069,0.2320868174235038,-36.683319160997655,-2.340861678004537,0.1,-0.003999216307325,0.0001379961418089973
0,2013-01-01,-0.003999216307325,-0.008233713285995899,22.795985136134615,-0.19407018025716027,0.0,-2.112572278911568,-0.2,0.0014230482442831,-0.0006183388346122747
0,2013-02-01,0.0014230482442831,-0.0015396604703948498,-0.975092164473608,0.057422214084201784,0.0,-2.9548356009070273,-0.3,-0.0158847702455156,-0.00011562606419411971
0,2013-03-01,-0.0158847702455156,-0.004854935406888651,65.81823981390335,-0.3650205400255011,0.0,-2.3112471655328797,-0.3,-0.004362258708928,-0.0003645979641675474
0,2013-04-01,-0.004362258708928,-0.00403654937072825,23.553473602887266,0.2506330278184663,0.0,-2.3211451247165518,-0.2,-0.0059197655359384,-0.00030313846827727123
0,2013-05-01,-0.0059197655359384,-0.00738303014254,54.84060308225452,0.20230801900227746,0.0,-1.9507440476190478,-0.2,-0.0031516773387694,-0.0005544538770872812
0,2013-06-01,-0.0031516773387694,-0.004794392504891399,25.12912716316057,0.14148267110188684,0.0,0.7828032879818583,-0.3,0.0054152247091525,-0.00036005128806107034
0,2013-07-01,0.0054152247091525,0.00361834477322075,27.76519136643037,0.1309310065375442,8.861479591836684,1.533623866213147,-0.3,-0.0018772149988404,0.0002717319649815954
0,2013-08-01,-0.0018772149988404,-0.00130198987210385,9.6872385481838,-0.5887487199571417,18.672363945578212,1.8127678571428567,-0.4,0.0023836811326247,-9.777737847186936e-05
0,2013-09-01,0.0023836811326247,0.0035121853711756502,59.5853863390861,-0.721002790662979,34.74213435374152,2.466645408163269,-0.3,0.0089457927688405,0.0002637595619279999
0,2013-10-01,0.0089457927688405,0.01092644892292575,44.63692355584351,0.016320334540470327,52.523001700680155,3.236078514739231,-0.2,0.0028106578232787,0.000820559018607515
0,2013-11-01,0.0028106578232787,0.0035074793495133002,23.790113199222876,0.2599298689100493,27.045819160997638,3.2427494331065745,-0.2,-0.0094219633685292,0.0002634061471503313
0,2013-12-01,-0.0094219633685292,-0.0010384774333575498,123.77092003892182,-0.5656664106580926,15.750921201814009,4.05002267573696,-0.1,-0.0039113559629631,-7.798801143654201e-05
0,2014-01-01,-0.0039113559629631,0.00416579011855385,-26.21319645573385,0.051148732503254024,0.0,2.948357426303852,-0.2,-5.588521358790288e-05,0.00031284424386346073
0,2014-02-01,-5.588521358790288e-05,0.00862689458162175,15.232428751839336,-0.16928270128038037,0.0,2.249563492063491,-0.3,-0.0019788560128779,0.0006478661275460881
0,2014-03-01,-0.0019788560128779,-0.0013676055964796496,69.58030538619505,-0.3398537105984154,0.0,1.8443537414965951,-0.3,0.0080169842273503,-0.00010270501550919226
0,2014-04-01,0.0080169842273503,0.009215907893990901,100.22840674882758,-0.004361682467990846,0.0,1.5620748299319729,-0.1,0.0220034965378417,0.0006921000949543189
0,2014-05-01,0.0220034965378417,0.0139189281151088,28.734898659959413,-0.02500046624077612,0.0,1.3191879251700684,0.0,0.004562983323876,0.0010452894691374212
0,2014-06-01,0.004562983323876,0.0023530536172854002,78.70328351156783,0.043202506171333255,0.0,0.8917828798185945,0.2,-0.0026518314857364,0.00017671060200348792
0,2014-07-01,-0.0026518314857364,-0.0002806774690678,-32.57674398431553,0.4956126742892799,8.025198412698302,0.961174886621315,0.2,0.0059858138886403,-2.1078433641901363e-05
0,2014-08-01,0.0059858138886403,0.005322309186476549,13.93337940671482,-0.3436790042453346,28.193225623582663,1.833652210884353,0.1,0.013347513338775,0.000399696995207437
0,2014-09-01,0.013347513338775,0.01340487497940265,41.06866997506005,-0.7475463019477004,46.86412981859398,2.611566043083898,0.1,0.0146584422987652,0.0010066848923419268
0,2014-10-01,0.0146584422987652,0.01466424314040555,-34.084754596464336,-0.1484406789143904,21.74182256235828,2.2311805555555573,0.3,-0.0009652182852555,0.0011012614477761296
0,2014-11-01,-0.0009652182852555,0.0002854118207769002,10.930004251468915,-0.67558987935384,25.124957482993295,1.8888038548752835,0.5,-0.0028126175060267,2.1433975961237237e-05
0,2014-12-01,-0.0028126175060267,-0.0071299895281757494,42.82648882786742,-0.21159129672580335,15.750921201814009,2.5593650793650804,0.7,-0.0039901169793319,-0.0005354509274871672
0,2015-01-01,-0.0039901169793319,-0.0038855700359584,-38.69487501387485,0.13490931193033973,0.0,1.7684934807256243,0.8,0.00296375346851,-0.0002918001592216346
0,2015-02-01,0.00296375346851,0.002674740003649051,44.57062100912441,-0.37518819173176965,0.0,1.2764569160997734,0.7,0.002121715231097,0.00020086874042118692
0,2015-03-01,0.002121715231097,0.0055085872377189,-89.26404269798655,0.2997065650092239,0.0,-0.6960770975056696,0.6,-0.0019146883568992,0.0004136861819957295
0,2015-04-01,-0.0019146883568992,-0.00215223282361715,38.88919358169659,-0.11217689514160156,0.0,-0.67468253968254,0.7,0.0332003943244743,-0.000161629278278755
0,2015-05-01,0.0332003943244743,0.0318867871704918,-3.022653039917373,0.030741585625541745,0.0,-2.180676020408163,0.8,0.0423672276679472,0.0023946472428262
0,2015-06-01,0.0423672276679472,0.0402989216006661,25.602891399431968,0.09232224358452612,0.0,-2.793772675736963,1.0,0.0464265504843981,0.00302638522294299
0,2015-07-01,0.0464265504843981,0.0391983740236094,-26.616936637554304,0.1560469733344192,5.163066893424073,-2.6772604875283443,1.3,0.0407689026816469,0.002943735841965625
0,2015-08-01,0.0407689026816469,0.0436213142096286,-45.34040670297109,0.17680846320258325,-26.497477324262974,-3.1067332766439923,1.6,0.0287848040602041,0.003275891648852225
0,2015-09-01,0.0287848040602041,0.0253070961467288,-27.622712566447447,0.215520646837021,-35.718636621315156,-3.3510189909297052,1.9,0.0159025686821348,0.0019005228619515084
0,2015-10-01,0.0159025686821348,0.0125723001312626,-44.46974834594877,0.8289424048529703,-44.952054988662134,-4.02532738095238,2.2,0.0321835771043912,0.0009441598391314865
0,2015-11-01,0.0321835771043912,0.0221615428441942,-61.62974164141342,0.2321927812364386,-72.83195861678001,-4.242193877551016,2.5,0.0245079758867878,0.0016642967880356012
0,2015-12-01,0.0245079758867878,0.02361935365698435,-30.860031758295374,0.6637003156873931,-83.08377267573687,-4.656507936507939,2.6,0.0285241882938007,0.0017737760725036467
0,2016-01-01,0.0285241882938007,0.029885765636467353,-46.42351185237061,0.5348692999945754,0.0,-4.9814611678004495,2.8,0.0148893480788314,0.002244373693043117
0,2016-02-01,0.0148893480788314,0.008050079767949251,-71.92094496493229,1.1432240804036482,0.0,-5.126014739229015,2.6,0.0197289869673171,0.0006045482480809411
0,2016-03-01,0.0197289869673171,0.0157916445951542,8.631687675276794,0.7150982750786667,0.0,-4.863514739229022,2.3,0.0161421870208959,0.0011859275124610803
0,2016-04-01,0.0161421870208959,0.0211206527568318,83.69447966730223,0.4563079410129127,0.0,-5.317743764172338,1.7,0.0304817885857433,0.001586127590102293
0,2016-05-01,0.0304817885857433,0.0301712075237279,1.1373009804635783,0.3722231123182489,0.0,-5.229700963718811,1.0,0.0455614959055452,0.0022658099269496808
